Id,SalePrice
1461,130275.42401250418
1462,158612.92366549015
1463,189084.2554857492
1464,198914.6865729478
1465,192421.17654868003
1466,168757.3878904502
1467,169644.076212431
1468,164124.212305181
1469,170625.78197294023
1470,125143.65761966763
1471,194272.15056868413
1472,100202.52652961765
1473,105539.76401573097
1474,146730.20975723182
1475,121791.88652365841
1476,366060.9013153742
1477,257916.292099049
1478,291222.0416208546
1479,253918.42291916467
1480,516264.84337176796
1481,302267.8213792324
1482,214377.21802682496
1483,161218.08750378713
1484,163225.8478332185
1485,180786.24312631623
1486,194127.40548079912
1487,333042.73583501903
1488,246859.95649785004
1489,195101.25774257732
1490,218738.71458634752
1491,194389.01241730122
1492,98793.2859421564
1493,210800.62229846898
1494,327624.4696983102
1495,304209.742269889
1496,232803.06593306223
1497,165009.1258173512
1498,161658.19347743224
1499,161658.19347743224
1500,145664.83516001474
1501,165133.7583148372
1502,159584.33525660276
1503,301771.370817736
1504,255755.47997467464
1505,223538.97679040872
1506,168650.31938429974
1507,223794.00944125542
1508,178466.87256778817
1509,152294.11243721316
1510,137871.48839742853
1511,142400.62570210546
1512,157660.59110830625
1513,148115.31270599138
1514,187160.24318575123
1515,205593.40612859526
1516,165998.49346033682
1517,167688.55050134243
1518,122417.79472722395
1519,235937.79391938387
1520,131379.5274468651
1521,131098.060161658
1522,164431.33189392995
1523,97772.31065220817
1524,113464.6023523581
1525,125283.56512563869
1526,126284.96163377317
1527,111991.47979785944
1528,142833.94254560364
1529,138796.43397976516
1530,171446.18927166524
1531,104630.16767867336
1532,113783.64222468478
1533,133722.61932576628
1534,120152.62719210806
1535,177575.8650532745
1536,117736.44185665388
1537,78945.51236007334
1538,205969.06665971482
1539,224499.02733767763
1540,102045.91184579108
1541,145747.14951379236
1542,141327.34102162856
1543,201964.20222433316
1544,77073.27634337674
1545,116035.45324639465
1546,140688.29953727673
1547,140677.3764830035
1548,126332.42151447876
1549,117537.27133787592
1550,135486.1288601335
1551,126221.73472856818
1552,147459.75440718856
1553,154063.79434267353
1554,111108.7450691219
1555,160932.6394603667
1556,97593.7428992018
1557,100504.33049652615
1558,104870.52841834554
1559,105995.51898866512
1560,119100.6354119807
1561,133639.98201497662
1562,138074.27240735688
1563,122891.83696482098
1564,144099.86990926162
1565,163267.04734097433
1566,243794.89763428475
1567,73305.87761254131
1568,217143.83751618097
1569,142388.8650790917
1570,143714.87045056623
